-9.256,17.425,2.576
4.717,-10.769,4.448
-8.341,18.89,8.71
5.871,-15.567,9.701
-10.908,17.056,13.336
4.424,-9.855,-0.163
-1.231,19.69,5.171
0.67,-16.419,10.678
2.289,14.753,14.212
-1.666,-10.894,8.078
4.252,6.139,4.678
-6.388,-4.381,19.211
10.549,-0.196,8.643
-2.916,1.413,14.815
11.65,-3.836,4.884
-7.274,3.007,6.785
7.839,-7.044,7.657
-11.329,5.885,14.686
7.791,-6.364,9.989
-6.464,1.178,20.964
6.335,-6.009,6.742
-12.34,11.09,17.391
8.873,-8.954,7.547
-11.305,6.651,19.599
8.04,-5.947,11.823
-8.605,0.656,21.002
9.184,-1.279,8.332
-3.84,-4.468,27.136
10.75,-0.11,12.119
-5.464,-3.979,21.486
4.017,0.201,11.909
-2.758,-9.653,16.17
3.883,12.68,4.017
-7.044,-16.913,11.971
-6.043,13.36,12.512
5.258,-14.978,1.446
-7.331,24.148,2.097
5.454,-13.762,-3.294
-10.812,15.807,14.178
11.827,-10.099,6.766
-9.993,4.86,11.842
5.344,0.958,12.139
-6.115,-10.281,16.846
0.024,11.602,14.715
-2.667,-15.246,17.181
0.57,15.036,11.267
3.069,-14.844,9.548
-4.357,18.957,10.008
7.633,-14.643,-3.845
-7.987,11.143,20.322
8.59,-9.131,2.231
-10.965,8.246,7.733
7.513,-4.539,11.473
-9.294,-8.543,19.862
5.78,8.868,4.999
0.91,-15.85,17.913
-5.435,21.256,5.329
6.996,-15.352,8.274
-8.241,19.996,8.145
9.443,-11.349,4.448
-10.295,-2.011,22.022
6.91,3.764,18.526
-0.431,-12.321,15.165
-4.942,16.568,11.602
5.631,-15.864,0.737
-9.519,22.75,-4.707
6.139,-8.504,6.201
-10.161,-3.314,30.928
11.444,2.093,13.858
-5.306,-9.634,17.31
-2.667,10.381,5.09
0.268,-16.889,9.538
-6.905,19.178,8.935
8.72,-11.669,-3.419
-11.636,6.45,19.292
11.684,-5.607,12.292
-10.266,-7.556,24.818
2.835,12.119,3.615
8.428,-17.808,7.796
-1.681,18.651,8.892
5.784,-15.629,0.469
-7.489,12.91,14.648
12.914,-4.219,4.817
-5.856,-1.595,20.159
4.305,2.787,13.862
-8.959,11.21,-0.522
-5.416,-16.29,19.503
2.236,-13.906,14.509
7.499,-12.244,11.128
5.205,-8.911,8.49
1.168,-11.219,2.701
-3.692,-15.222,10.195
-10.913,-5.918,8.6
-5.43,11.598,10.262
5.789,11.468,7.566
3.926,-8.859,-0.675
-12.89,-10.98,12.737
-1.192,12.589,3.778
10.18,-4.185,4.889
-11.463,-9.902,22.568
3.606,14.092,11.492
7.192,-7.618,11.77
-11.262,-3.903,13.388
9.629,9.974,0.101
-5.042,-14.777,22.975
-2.116,13.369,4.98
8.71,-8.174,1.618
-12.632,5.143,-0.565
13.939,-4.587,-5.42
-12.052,2.705,6.694
12.67,-2.945,-5.152
-8.667,10.649,-3.644
0.426,-13.139,8.892
6.335,2.016,6.191
-14.212,-0.522,14.906
7.154,-10.683,5.181
11.186,1.518,7.412
-7.484,9.424,1.235
-12.771,-6.144,16.941
-0.259,-12.522,14.016
12.814,-7.451,9.213
11.521,-1.235,8.102
10.951,2.006,4.583
10.104,-0.56,1.753
8.543,1.063,1.839
9.859,1.915,1.978
12.469,-0.958,6.325
16.194,-6.565,14.298
6.019,-14.983,22.084
-13.47,1.709,11.258
-12.186,2.509,0.881
12.096,-3.524,7.685
5.655,-10.444,21.883
-8.739,1.422,8.935
3.021,-4.808,12.977
0.962,4.166,10.975
0.268,0.014,9.28
-0.819,3.563,9.831
3.74,-3.299,11.746
-3.261,3.572,0.713
-0.048,-0.962,17.463
3.314,-6.867,10.271
-0.757,-0.9,7.887
-1.279,-2.571,10.606
-0.924,-0.426,10.094
-1.255,-6.642,12.282
1.197,-5.646,11.253
2.935,-1.188,10.42
-3.309,0.895,9.974
-0.565,-2.083,7.671
-2.495,-1.283,10.104
3.247,-1.393,10.956
-1.063,-2.361,9.821
-4.697,-3.266,11.636
1.264,-2.27,12.33
1.7,-1.049,8.519
0.694,-1.508,10.266
-0.939,-1.456,7.465
-1.317,-1.915,12.354
0.627,-1.322,9.979
1.326,-1.834,11.588
0.148,-0.67,10.764
-1.642,-1.499,10.496
-1.293,-2.16,10.357
1.006,-0.986,12.479
-0.56,1.389,7.925
-1.274,0.057,9.409
-1.001,1.446,7.949
-1.135,0.886,9.184
-1.393,1.398,9.543
-0.929,1.528,9.663
0.354,2.385,8.538
-5.325,0.498,10.602
-1.824,-0.737,12.814
-2.155,0.062,10.132
-0.948,-0.953,11.937
-1.288,0.939,8.231
-1.954,0.843,8.265
1.504,1.887,8.95
-3.428,1.087,10.712
